REVIEW_TEXT,RATING,PRODUCT_TITLE,PRODUCT_CATEGORY,REVIEW_TITLE
"the product is excellent, overall quality, cooling etc.. highly recommend..",5,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Blue  (AR18TY3QBBUNNA/AR18TY3QBBUXNA, Copper Condenser)",Appliances,Must buy! best in all overall quality
Product is good. But so many hidden installation change.,3,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Blue  (AR18TY3QBBUNNA/AR18TY3QBBUXNA, Copper Condenser)",Appliances,Decent product
Excellent but design is not so good,5,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Blue  (AR18TY3QBBUNNA/AR18TY3QBBUXNA, Copper Condenser)",Appliances,Super!
"Water leakage after installation,  AC is good but installation was not done properly,  water outlet was faulty or the pipes were not fit properly , I called them and talked with them again and again to resolve this issue , it is running now but not sure if we see any leakage again",2,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Blue  (AR18TY3QBBUNNA/AR18TY3QBBUXNA, Copper Condenser)",Appliances,Not good
It has been a good experience in last three weeks of usage.  It takes less than 3 min. to cool down the 150 sq. Ft. room temperature. Noise level is little high.,4,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Blue  (AR18TY3QBBUNNA/AR18TY3QBBUXNA, Copper Condenser)",Appliances,Good choice
Gud,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Super!
Good product,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Gpod,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Nice
Nice ac thanks flipkart,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Highly recommended
Very good product. It fulfills the faith on Tata again.,4,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Value-for-money
value for money,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Good and value for money.,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Awesome
Recently I bought..but due to the weather I checked only not used like summer but it's amazing now,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Wonderful
Average quality & normal working properly,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Decent product
For flipkart they provide delivery date is 12th Nov but one week before they delivery.. Thanks flipkart for your quick delivery. AC cooling and design was awesome...,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Excellent
Gud,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Super!
Good product,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Gpod,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Nice
Nice ac thanks flipkart,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Highly recommended
Very good product. It fulfills the faith on Tata again.,4,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Value-for-money
value for money,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Good and value for money.,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Awesome
Recently I bought..but due to the weather I checked only not used like summer but it's amazing now,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Wonderful
Average quality & normal working properly,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Decent product
For flipkart they provide delivery date is 12th Nov but one week before they delivery.. Thanks flipkart for your quick delivery. AC cooling and design was awesome...,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Excellent
Gud,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Super!
Good product,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Gpod,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Nice
Nice ac thanks flipkart,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Highly recommended
Very good product. It fulfills the faith on Tata again.,4,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Value-for-money
value for money,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Mind-blowing purchase
Good and value for money.,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Awesome
Recently I bought..but due to the weather I checked only not used like summer but it's amazing now,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Wonderful
Average quality & normal working properly,3,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Decent product
For flipkart they provide delivery date is 12th Nov but one week before they delivery.. Thanks flipkart for your quick delivery. AC cooling and design was awesome...,5,"Voltas 1.5 Ton 3 Star Window AC - White  (183 DZA (R32)/183 DZA, Copper Condenser)",Appliances,Excellent
"AC is good, installation fee is too costly and not satisfactory..",5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Just wow!
Daikin ac 0.8 ton good and total cover area 100 sq.feet with 5 min cooling.but filipcart service very poorely.dainik ac installation person not knowledgeable.,5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Brilliant
"Installation person taking high rate than flipkart informed , totaly disappointed.",3,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Fair
THE DAIKIN AC IS GOOD.........................................................BUT THE FLIPKART SERVICE IS VERY POOR,1,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Absolute rubbish!
Good,5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Wonderful
Superb paisa vasool product by daikin,5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Brilliant
Installation technician taken installation charges twice please do needful thank you,5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Highly recommended
Very good experience with daikin and flipkart services. I'm fully satisfied.,5,"Daikin 0.8 Ton 3 Star Split AC - White  (FTL28TV16X2/RL28TV16X2, Copper Condenser)",Appliances,Best in the market!
